Name,Type,Latitude,Longitude,City,Region
Hôtel Les 3 Roses,Hotel,36.7071407,4.0339582,Boumerdès,Coastal
STADE KAMEL AOUIS,Stadium,36.7026919,4.0455489,Boumerdès,Coastal
Resto,Restaurant,36.7413068,3.0389184,Boumerdès,Coastal
Le Piquinois,Restaurant,36.741526,3.0388942,Boumerdès,Coastal
Monument des Martyrs Tizit,Tourist Attraction,36.5138402,4.4205405,Boumerdès,Coastal
Bibliotheque Association Culturelle TAWRIRT,Library,36.5173807,4.4123549,Boumerdès,Coastal
Assensu T Zinkoucht,Campground,36.5133905,4.4090049,Boumerdès,Coastal
Tajma3t l Qayus Historique,Museum,36.5108618,4.4056279,Boumerdès,Coastal
Les 2 Palmiers,Restaurant,36.732934,3.9563124,Boumerdès,Coastal
Semaa,Archaeological Site,36.8975716,4.156127,Boumerdès,Coastal
Anar teghzuyt,Stadium,36.9018177,4.1656065,Boumerdès,Coastal
Tisira Amara,Archaeological Site,36.902724,4.170465,Boumerdès,Coastal
Taftist Abecaṛ,Beach,36.892265,4.209931,Boumerdès,Coastal
ifri umazough,Rock Formation,36.90789,4.156067,Boumerdès,Coastal
plage Feraoun,Beach,36.8945706,4.1425063,Boumerdès,Coastal
stade tawrirth,Stadium,36.882786,4.166983,Boumerdès,Coastal
Thaghza b'Yedhi,Beach,36.893566,4.138166,Boumerdès,Coastal
Bibliotheque,Library,36.1393916,3.4242998,Boumerdès,Coastal
Bibliotheque,Library,36.191985,3.2357379,Boumerdès,Coastal
Resto,Restaurant,36.7418722,3.2795073,Boumerdès,Coastal
Resto,Restaurant,36.5713824,2.9112636,Boumerdès,Coastal
Resto,Restaurant,36.5723362,2.9080763,Boumerdès,Coastal
Resto,Restaurant,36.5726404,2.9113931,Boumerdès,Coastal
Le Patio,Restaurant,36.7641081,3.0229377,Boumerdès,Coastal
Le Rocher,Hotel,36.7521151,3.4814269,Boumerdès,Coastal
Le Soummam,Hotel,36.7557728,3.4813199,Boumerdès,Coastal
Le Delice,Restaurant,36.7464257,4.3621663,Boumerdès,Coastal
Djaballah,Restaurant,36.7461369,4.3648667,Boumerdès,Coastal
Taiba,Restaurant,36.7405241,3.2848289,Boumerdès,Coastal
Monument aux martyrs,Tourist Attraction,36.7512209,3.479909,Boumerdès,Coastal
Araucaria,Restaurant,36.7585049,2.9089459,Boumerdès,Coastal
Gargote,Restaurant,36.6194651,4.476949,Boumerdès,Coastal
Resto,Restaurant,36.6184038,4.4769892,Boumerdès,Coastal
Hôtel Oasis 5 *,Hotel,36.7409067,3.092104,Boumerdès,Coastal
Resto,Restaurant,36.7263411,2.8347846,Boumerdès,Coastal
Restaurant Familial,Restaurant,36.4310288,2.8850854,Boumerdès,Coastal
Resto,Restaurant,36.715153,3.1970021,Boumerdès,Coastal
Resto,Restaurant,36.7150931,3.1968387,Boumerdès,Coastal
Resto,Restaurant,36.7468994,3.1887966,Boumerdès,Coastal
City Burger,Restaurant,36.7674214,3.0535341,Boumerdès,Coastal
Resto,Restaurant,36.7674307,3.0533339,Boumerdès,Coastal
Resto,Restaurant,36.7547167,3.4654245,Boumerdès,Coastal
Agni L'Khemis,Stadium,36.8289317,4.2566522,Boumerdès,Coastal
PianoPiano,Restaurant,36.7421949,3.0762882,Boumerdès,Coastal
Méditérannée,Restaurant,36.7523472,3.7199976,Boumerdès,Coastal
PINO,Restaurant,36.7579631,2.8438214,Boumerdès,Coastal
Pizzeria Chippy,Restaurant,36.7320164,3.087592,Boumerdès,Coastal
Mag D'or,Restaurant,36.7559221,3.4783217,Boumerdès,Coastal
Hotel Leila,Hotel,36.7593908,3.4678013,Boumerdès,Coastal
Porto Allegro,Restaurant,36.756367,2.9745833,Boumerdès,Coastal
Al Boustan Restaurant,Restaurant,36.7417348,3.0779464,Boumerdès,Coastal
أسود,Tourist Attraction,36.7394947,3.0197219,Boumerdès,Coastal
Ours,Tourist Attraction,36.739974,3.0184908,Boumerdès,Coastal
Les singes,Tourist Attraction,36.7428284,3.0090655,Boumerdès,Coastal
Tigres,Tourist Attraction,36.7379513,3.0176486,Boumerdès,Coastal
Cerf de Barbarie,Tourist Attraction,36.7426285,3.0080704,Boumerdès,Coastal
Sidi Yahia,Tourist Attraction,36.740769,3.0399603,Boumerdès,Coastal
Le grand huit,Tourist Attraction,36.7333174,3.0230014,Boumerdès,Coastal
Pizza Pino,Restaurant,36.738191,3.0368171,Boumerdès,Coastal
Tiza n At Qeddac ثيزا نايت كداش,Museum,36.1605088,4.0616688,Boumerdès,Coastal
Mausolée de Tacfarinas,Archaeological Site,36.0938094,3.7643434,Boumerdès,Coastal
Lala M'lawa,Mountain,36.2801404,4.082162,Boumerdès,Coastal
Kadia numéro 12,Mountain,36.4933199,3.4582035,Boumerdès,Coastal
Koudiet Boualaoua,Mountain,36.456438,3.4227881,Boumerdès,Coastal
centre commercial,Shopping Mall,36.3720378,3.8878422,Boumerdès,Coastal
Parc Jurjura,Tourist Attraction,36.7319838,3.0218397,Boumerdès,Coastal
Hôtel La Famille,Hotel,36.789827,3.0595375,Boumerdès,Coastal
Trois Horloges,Tourist Attraction,36.790986,3.0517961,Boumerdès,Coastal
Ben Sarié,Restaurant,36.7911024,3.0532167,Boumerdès,Coastal
Resto,Restaurant,36.7687629,3.0108147,Boumerdès,Coastal
Resto,Restaurant,36.7691837,3.0107687,Boumerdès,Coastal
Pizza Express,Restaurant,36.779821,3.0101476,Boumerdès,Coastal
Resto,Restaurant,36.7542128,3.0203656,Boumerdès,Coastal
Resto,Restaurant,36.7537052,3.0209376,Boumerdès,Coastal
Resto,Restaurant,36.7438335,3.0076144,Boumerdès,Coastal
Hippopotame,Tourist Attraction,36.7391476,3.0179823,Boumerdès,Coastal
Aigles,Tourist Attraction,36.738427,3.0190682,Boumerdès,Coastal
Chameau,Tourist Attraction,36.7392949,3.0195,Boumerdès,Coastal
Park,Restaurant,36.7351796,3.02293,Boumerdès,Coastal
Resto,Restaurant,36.7344425,3.0255514,Boumerdès,Coastal
Resto,Restaurant,36.7352236,3.0225397,Boumerdès,Coastal
Resto,Restaurant,36.7347024,3.0215699,Boumerdès,Coastal
Hard Rock Cafe,Restaurant,36.7342348,3.0222609,Boumerdès,Coastal
Liverpool,Restaurant,36.7689138,3.0202864,Boumerdès,Coastal
YaYou Pizza Express,Restaurant,36.790971,3.0522226,Boumerdès,Coastal
Pizza Express,Restaurant,36.7907854,3.0511071,Boumerdès,Coastal
El Roudji,Restaurant,36.7901309,3.052429,Boumerdès,Coastal
Pizza Express kasbah,Restaurant,36.7887549,3.0169914,Boumerdès,Coastal
Jenina,Restaurant,36.7614011,3.0476178,Boumerdès,Coastal
Poisson rouge,Restaurant,36.7904228,3.0524655,Boumerdès,Coastal
Chewai El Cherke,Restaurant,36.7909107,3.0527521,Boumerdès,Coastal
Resto,Restaurant,36.7268318,3.390152,Boumerdès,Coastal
stade,Stadium,36.7283606,3.3880579,Boumerdès,Coastal
Bibliothèque Municipale d'Alger Centre,Library,36.7737491,3.056135,Boumerdès,Coastal
Resto,Restaurant,36.7911463,3.0168882,Boumerdès,Coastal
Resto,Restaurant,36.7898903,3.0166803,Boumerdès,Coastal
Resto,Restaurant,36.6308946,2.9025872,Boumerdès,Coastal
Resto,Restaurant,36.6986933,2.9708763,Boumerdès,Coastal
Brasserie des Facultés,Restaurant,36.7712488,3.0573439,Boumerdès,Coastal
Pizza Show,Restaurant,36.7303369,3.0843642,Boumerdès,Coastal
Resto,Restaurant,36.6162689,4.4778609,Boumerdès,Coastal
Resto,Restaurant,36.6172162,4.4770321,Boumerdès,Coastal
Resto,Restaurant,36.6161792,4.4787045,Boumerdès,Coastal
Sidi Fredj,Restaurant,36.7624228,2.8447576,Boumerdès,Coastal
Resto,Restaurant,36.763239,2.8462628,Boumerdès,Coastal
Corso Sidi Fredj,Restaurant,36.7648235,2.8475189,Boumerdès,Coastal
Resto,Restaurant,36.7404175,2.8441677,Boumerdès,Coastal
Resto,Restaurant,36.7397312,2.8436155,Boumerdès,Coastal
Resto,Restaurant,36.7392603,2.8433607,Boumerdès,Coastal
Resto,Restaurant,36.7411407,2.8445003,Boumerdès,Coastal
Resto,Restaurant,36.7437321,2.8458712,Boumerdès,Coastal
Resto,Restaurant,36.7435113,2.8463336,Boumerdès,Coastal
Resto,Restaurant,36.7349492,3.0235963,Boumerdès,Coastal
Resto,Restaurant,36.7342578,3.0260581,Boumerdès,Coastal
Resto,Restaurant,36.7316589,3.0485326,Boumerdès,Coastal
بيتزا هت,Restaurant,36.7264251,3.0565073,Boumerdès,Coastal
Resto,Restaurant,36.7353064,3.0660795,Boumerdès,Coastal
Resto,Restaurant,36.735262,3.0661997,Boumerdès,Coastal
Resto,Restaurant,36.7719312,3.055594,Boumerdès,Coastal
Resto,Restaurant,36.7731495,3.0588467,Boumerdès,Coastal
Tabac & Papeterie,Library,36.6171513,4.4770821,Boumerdès,Coastal
Resto,Restaurant,36.6571094,2.8735611,Boumerdès,Coastal
Pizza Express,Restaurant,36.7690115,3.0243796,Boumerdès,Coastal
La Pataterie,Restaurant,36.7694404,3.0307986,Boumerdès,Coastal
Resto,Restaurant,36.7671135,3.0304762,Boumerdès,Coastal
Resto,Restaurant,36.7668045,3.0304904,Boumerdès,Coastal
Resto,Restaurant,36.7762874,3.0170575,Boumerdès,Coastal
Resto,Restaurant,36.7729314,3.0192647,Boumerdès,Coastal
Carnot,Restaurant,36.773258,3.0224592,Boumerdès,Coastal
Restaurant universitaire Amirouche,Restaurant,36.7711266,3.0589492,Boumerdès,Coastal
Restaurant Sdi Khaled,Restaurant,36.7881938,3.0621557,Boumerdès,Coastal
el sahel J's'd,Restaurant,36.7250726,3.0808646,Boumerdès,Coastal
El Baraka,Restaurant,36.7247605,3.0806728,Boumerdès,Coastal
Auberge de Jeunesse,Hotel,36.7474002,3.0866215,Boumerdès,Coastal
Marché Mohamed Mekhloufi,Shopping Mall,36.7528906,3.0658848,Boumerdès,Coastal
Hôtel de l'Indépendance,Hotel,36.7550762,3.0622103,Boumerdès,Coastal
Resto,Restaurant,36.7493833,3.0056408,Boumerdès,Coastal
الحديقة الفرنسية,Tourist Attraction,36.7485648,3.0738597,Boumerdès,Coastal
Bassin Anglais,Tourist Attraction,36.7467315,3.0774806,Boumerdès,Coastal
Bibliotheque,Library,36.7635197,3.0566224,Boumerdès,Coastal
Bibliotheque municipale,Library,36.7536692,3.060742,Boumerdès,Coastal
Bibliothèque Municipale,Library,36.5222344,2.8609478,Boumerdès,Coastal
Hôtel Samir,Hotel,36.7655336,3.0504348,Boumerdès,Coastal
Restaurant turc,Restaurant,36.7422109,3.0402928,Boumerdès,Coastal
Resto,Restaurant,36.7328398,3.0864183,Boumerdès,Coastal
Resto,Restaurant,36.7339447,3.0827007,Boumerdès,Coastal
Resto,Restaurant,36.7329136,3.0836513,Boumerdès,Coastal
Resto,Restaurant,36.7513381,3.0282124,Boumerdès,Coastal
bibliotheque communale,Library,36.7972489,4.4226494,Boumerdès,Coastal
Resto,Restaurant,36.7605551,3.0423773,Boumerdès,Coastal
Resto,Restaurant,36.447881,4.1279075,Boumerdès,Coastal
Coin de Damas,Restaurant,36.7430496,2.9474929,Boumerdès,Coastal
Resto,Restaurant,36.4819474,2.8366463,Boumerdès,Coastal
Place des Martyrs,Tourist Attraction,36.7291584,3.4970873,Boumerdès,Coastal
Hôtel Roza,Hotel,36.7143814,3.2112794,Boumerdès,Coastal
Resto,Restaurant,36.7421383,3.2810874,Boumerdès,Coastal
Pizzeria,Restaurant,36.7620586,2.9265847,Boumerdès,Coastal
Resto,Restaurant,36.7154235,3.197642,Boumerdès,Coastal
entrecote,Restaurant,36.7376461,3.0284935,Boumerdès,Coastal
Hôtel Sofia,Hotel,36.3800837,3.891943,Boumerdès,Coastal
Colonel Abbas Zeralda,Hotel,36.6905495,2.793231,Boumerdès,Coastal
Palace Beach Abbasside,Hotel,36.7412915,2.8449869,Boumerdès,Coastal
نورماندي بيتش,Restaurant,36.7433686,2.8463141,Boumerdès,Coastal
Woodpecker El Achour,Restaurant,36.7450475,3.0010952,Boumerdès,Coastal
El Tadjin,Restaurant,36.7706345,3.0378277,Boumerdès,Coastal
Aladin,Restaurant,36.7674724,3.0411298,Boumerdès,Coastal
broşet,Restaurant,36.7199331,2.9957893,Boumerdès,Coastal
Resto,Restaurant,36.7686275,3.0551522,Boumerdès,Coastal
Olympique,Restaurant,36.791863,3.0520929,Boumerdès,Coastal
H24,Restaurant,36.7910758,3.051992,Boumerdès,Coastal
Yarjana,Restaurant,36.7908731,3.0516876,Boumerdès,Coastal
PizzaExpress,Restaurant,36.7624471,3.056821,Boumerdès,Coastal
Resto,Restaurant,36.7652365,3.0464323,Boumerdès,Coastal
Pizzeria,Restaurant,36.7664802,3.0558514,Boumerdès,Coastal
Foyer de L'UGTA,Restaurant,36.7664832,3.0560951,Boumerdès,Coastal
Nounou,Restaurant,36.7696998,3.0568546,Boumerdès,Coastal
L'espace du livre,Library,36.7632841,3.0565321,Boumerdès,Coastal
Agha,Hotel,36.7696503,3.0565684,Boumerdès,Coastal
L'Olivier,Restaurant,36.7420842,3.0759641,Boumerdès,Coastal
La Pêcherie,Tourist Attraction,36.7845371,3.0643052,Boumerdès,Coastal
Nahda,Library,36.7913074,3.0544689,Boumerdès,Coastal
Pizza glace,Restaurant,36.7371345,2.8422055,Boumerdès,Coastal
Resto,Restaurant,36.7131971,2.8415885,Boumerdès,Coastal
Les 4 saisons,Restaurant,36.7236735,2.8350747,Boumerdès,Coastal
Bilad Echam,Restaurant,36.7262552,2.8358881,Boumerdès,Coastal
Resto,Restaurant,36.7154389,2.8432486,Boumerdès,Coastal
Les grottes,Restaurant,36.7238093,2.834692,Boumerdès,Coastal
Hoggar,Restaurant,36.7263867,2.835971,Boumerdès,Coastal
Resto,Restaurant,36.716888,2.8261104,Boumerdès,Coastal
معرض الذاكرة,Museum,36.7346557,3.0211182,Boumerdès,Coastal
Le Chalet,Restaurant,36.7507791,3.0146185,Boumerdès,Coastal
cooks,Restaurant,36.7537397,3.0137568,Boumerdès,Coastal
macadama,Restaurant,36.7689367,3.0197744,Boumerdès,Coastal
Pizza,Restaurant,36.7797897,3.0061056,Boumerdès,Coastal
Palais sa,Hotel,36.734916,3.063689,Boumerdès,Coastal
Resto,Restaurant,36.5139869,2.8458657,Boumerdès,Coastal
Wood Pecker El Biar,Restaurant,36.7620942,3.0241334,Boumerdès,Coastal
Resto,Restaurant,36.7472052,3.2011334,Boumerdès,Coastal
Belazur,Restaurant,36.7858934,3.0653652,Boumerdès,Coastal
Aviva,Restaurant,36.7502921,3.2102908,Boumerdès,Coastal
Dortoir Ayoub,Hotel,36.7732503,3.0228281,Boumerdès,Coastal
Marine Ouest,Restaurant,36.6800492,2.7679897,Boumerdès,Coastal
Resto,Restaurant,36.6815323,2.7752982,Boumerdès,Coastal
Resto,Restaurant,36.7449136,3.0040857,Boumerdès,Coastal
Resto,Restaurant,36.6803272,2.7692105,Boumerdès,Coastal
Poissons Mezrenna,Restaurant,36.6816184,2.7750974,Boumerdès,Coastal
Resto,Restaurant,36.6818843,2.7763116,Boumerdès,Coastal
Joker,Restaurant,36.7636949,3.046702,Boumerdès,Coastal
Glaces Inimitables,Restaurant,36.681536,2.7747145,Boumerdès,Coastal
parc,Restaurant,36.7447477,3.0041538,Boumerdès,Coastal
Resto,Restaurant,36.7635642,2.8459458,Boumerdès,Coastal
sim sim nani touie,Restaurant,36.7399573,2.8772545,Boumerdès,Coastal
vivier,Restaurant,36.7649171,2.846741,Boumerdès,Coastal
taverne de corsaire Sidi Fredj,Museum,36.7647213,2.8469149,Boumerdès,Coastal
Resto,Restaurant,36.7595626,2.8447513,Boumerdès,Coastal
Sidi brahim,Restaurant,36.7847432,3.0639606,Boumerdès,Coastal
La Colombe,Hotel,36.7409975,2.8450341,Boumerdès,Coastal
الصالون,Restaurant,36.7431688,2.8462159,Boumerdès,Coastal
Mc Bunny,Restaurant,36.7419426,2.8716954,Boumerdès,Coastal
Resto,Restaurant,36.7435367,2.8461613,Boumerdès,Coastal
Marahaba beach,Hotel,36.7415144,2.8463422,Boumerdès,Coastal
Black and white,Restaurant,36.7404714,2.8449381,Boumerdès,Coastal
La Grotte,Restaurant,36.7402562,2.8447281,Boumerdès,Coastal
Palm beach house,Hotel,36.7436067,2.8464473,Boumerdès,Coastal
امير الليل,Restaurant,36.7399594,2.8768318,Boumerdès,Coastal
أولاد خداش دلس,Restaurant,36.8476235,3.877855,Boumerdès,Coastal
Resto,Restaurant,36.8186422,3.8544659,Boumerdès,Coastal
Resto,Restaurant,36.7246292,3.4637151,Boumerdès,Coastal
Resto,Restaurant,36.6969589,3.2714664,Boumerdès,Coastal
Resto,Restaurant,36.7065035,3.2644779,Boumerdès,Coastal
Resto,Restaurant,36.7071453,3.2645219,Boumerdès,Coastal
Le Petit Chale,Restaurant,36.7447492,3.0040678,Boumerdès,Coastal
bugs bunny,Restaurant,36.7611657,3.0559732,Boumerdès,Coastal
Resto,Restaurant,36.7704553,2.9615905,Boumerdès,Coastal
Restaurant Pizzéria 54,Restaurant,36.7706474,2.9617811,Boumerdès,Coastal
Resto,Restaurant,36.7068271,3.2641679,Boumerdès,Coastal
شواي شرق,Restaurant,36.7040655,3.2667004,Boumerdès,Coastal
Resto,Restaurant,36.7337199,2.9330563,Boumerdès,Coastal
Rezouani,Restaurant,36.8063196,3.2293961,Boumerdès,Coastal
Mer et sable,Restaurant,36.8066997,3.2293398,Boumerdès,Coastal
Resto,Restaurant,36.8061155,3.2293371,Boumerdès,Coastal
Iceberg,Restaurant,36.8070798,3.2292459,Boumerdès,Coastal
El bahri,Restaurant,36.8069037,3.2292968,Boumerdès,Coastal
Must,Restaurant,36.8064613,3.2294122,Boumerdès,Coastal
Romarin,Restaurant,36.8065708,3.2294256,Boumerdès,Coastal
Resto,Restaurant,36.3882041,4.4004937,Boumerdès,Coastal
Resto,Restaurant,36.7018874,3.1958515,Boumerdès,Coastal
Resto,Restaurant,36.7198513,2.9140515,Boumerdès,Coastal
Resto,Restaurant,36.6702402,2.9423138,Boumerdès,Coastal
Avico El Biar,Restaurant,36.7677167,3.0413629,Boumerdès,Coastal
La Médina,Restaurant,36.7676402,3.0412561,Boumerdès,Coastal
Resto,Restaurant,36.7696624,3.0305639,Boumerdès,Coastal
l'esplanade,Restaurant,36.7918877,3.0600009,Boumerdès,Coastal
Place El Kettani,Tourist Attraction,36.7919377,3.058541,Boumerdès,Coastal
Resto,Restaurant,36.7695145,3.0285275,Boumerdès,Coastal
Resto,Restaurant,36.732317,3.2359856,Boumerdès,Coastal
Resto,Restaurant,36.753628,3.0618281,Boumerdès,Coastal
Chawarma CHAHRAZADE,Restaurant,36.7534387,3.0616918,Boumerdès,Coastal
Monument Illulen Umalu,Tourist Attraction,36.5830101,4.4381234,Boumerdès,Coastal
Restaurant Slimani,Restaurant,36.5813904,4.4418806,Boumerdès,Coastal
Librairie Samir,Library,36.5795984,4.4452701,Boumerdès,Coastal
Librairie Bellagh,Library,36.5814766,4.4415781,Boumerdès,Coastal
Resto,Restaurant,36.5793225,4.4454525,Boumerdès,Coastal
Resto,Restaurant,36.581253,4.4399693,Boumerdès,Coastal
Djaffar,Library,36.5861809,4.4332745,Boumerdès,Coastal
Grillades,Restaurant,36.7642375,3.0514933,Boumerdès,Coastal
la lascade,Restaurant,36.7723254,3.0577567,Boumerdès,Coastal
Resto,Restaurant,36.730835,3.239025,Boumerdès,Coastal
Resto,Restaurant,36.7313468,3.2417223,Boumerdès,Coastal
Resto,Restaurant,36.7307418,3.2386297,Boumerdès,Coastal
Mmilia,Restaurant,36.7310879,3.2414005,Boumerdès,Coastal
Resto,Restaurant,36.7653142,3.0445,Boumerdès,Coastal
La Casbah,Restaurant,36.484076,2.829665,Boumerdès,Coastal
Djawhara,Restaurant,36.7563195,3.0647434,Boumerdès,Coastal
El Mourdjan,Restaurant,36.7567479,3.0645128,Boumerdès,Coastal
Poisson Belcourt,Restaurant,36.7555891,3.0658891,Boumerdès,Coastal
Mondial prestige,Restaurant,36.7457479,3.0967182,Boumerdès,Coastal
Resto,Restaurant,36.7595638,3.2336071,Boumerdès,Coastal
Resto,Restaurant,36.7224352,3.0629967,Boumerdès,Coastal
Resto,Restaurant,36.7492447,3.1956917,Boumerdès,Coastal
Resto,Restaurant,36.7531507,3.2093222,Boumerdès,Coastal
Stade de Rmila,Stadium,36.4830341,3.9512461,Boumerdès,Coastal
Chez Guerguite,Restaurant,36.4962613,2.8530904,Boumerdès,Coastal
Rmila,Forest,36.4791205,3.9461521,Boumerdès,Coastal
Taver De Parck,Restaurant,36.7633107,3.0474781,Boumerdès,Coastal
Kaws Kozah,Restaurant,36.7764036,3.0588347,Boumerdès,Coastal
Le Caid,Restaurant,36.7661991,3.0490291,Boumerdès,Coastal
Hôtel ABC,Hotel,36.7665764,3.0502345,Boumerdès,Coastal
Hotel Soltane,Hotel,36.7431596,3.0929226,Boumerdès,Coastal
Mc Mirna,Restaurant,36.7229582,3.184459,Boumerdès,Coastal
Restaurant de la Kabylie,Restaurant,36.7345123,4.13761,Boumerdès,Coastal
Le Farfella الفارفلا,Restaurant,36.7560616,3.0290959,Boumerdès,Coastal
Chicken Barbarossa,Restaurant,36.7551384,3.0549951,Boumerdès,Coastal
Casbah restaurant,Restaurant,36.7630997,3.05056,Boumerdès,Coastal
Auberge de Moulins,Restaurant,36.770401,2.9575,Boumerdès,Coastal
Family ice,Restaurant,36.7566104,2.8856028,Boumerdès,Coastal
Pasta cosi,Restaurant,36.7603455,2.926271,Boumerdès,Coastal
Restaurant CAPRI,Restaurant,36.7201985,4.0425853,Boumerdès,Coastal
Hôtel Pont de Bougie,Hotel,36.7206754,4.0829886,Boumerdès,Coastal
Hôtel de la Gare,Hotel,36.7092209,4.0360823,Boumerdès,Coastal
Bibliothèque Centrale,Library,36.5043896,2.8778502,Boumerdès,Coastal
Palace Appart Hôtel,Hotel,36.745708,3.1871833,Boumerdès,Coastal
Pizzeria Maracana,Restaurant,36.7333759,3.0829297,Boumerdès,Coastal
Samir Hotel,Hotel,36.7652876,3.0502522,Boumerdès,Coastal
شواي شرق,Restaurant,36.6955859,3.2721247,Boumerdès,Coastal
Chakhechoukha,Restaurant,36.7162516,3.1970748,Boumerdès,Coastal
Familial,Restaurant,36.7887915,3.2495873,Boumerdès,Coastal
Langoustina,Restaurant,36.8066293,3.2335028,Boumerdès,Coastal
Pêcheur,Restaurant,36.8067709,3.230537,Boumerdès,Coastal
Resto,Restaurant,36.806653,3.2329653,Boumerdès,Coastal
Marhaba,Restaurant,36.7788912,3.2489833,Boumerdès,Coastal
Centre commercial Nouara Café Chergui,Shopping Mall,36.7770385,3.2481966,Boumerdès,Coastal
Resto,Restaurant,36.4853794,2.8376315,Boumerdès,Coastal
Pizzéria,Restaurant,36.7690902,2.9578824,Boumerdès,Coastal
Resto,Restaurant,36.7631662,2.9932203,Boumerdès,Coastal
مكتبة دار زاد المهاجر,Library,36.7906594,3.0539434,Boumerdès,Coastal
Restaurant Mouaci,Restaurant,36.7264678,3.1524515,Boumerdès,Coastal
Musée de Tamentfoust - Le Fort Turc,Museum,36.8072168,3.2309066,Boumerdès,Coastal
Aït Arif,Mountain,36.503004,3.1538012,Boumerdès,Coastal
ex 410 raa,Tourist Attraction,36.2960751,3.676959,Boumerdès,Coastal
Resto,Restaurant,36.7358222,3.2827176,Boumerdès,Coastal
Resto,Restaurant,36.7361106,3.2810795,Boumerdès,Coastal
Nice pear,Restaurant,36.7388492,3.282682,Boumerdès,Coastal
Pizza Express,Restaurant,36.6596842,3.055482,Boumerdès,Coastal
Resto,Restaurant,36.6598288,3.0555854,Boumerdès,Coastal
Superette reda,Restaurant,36.6597969,3.0555523,Boumerdès,Coastal
Resto,Restaurant,36.6599351,3.055433,Boumerdès,Coastal
El Hidhab Lemroudj,Hotel,36.7158223,3.1988676,Boumerdès,Coastal
Resto,Restaurant,36.7118326,3.1967576,Boumerdès,Coastal
Hôtel du Moulin,Hotel,36.7649042,3.0557887,Boumerdès,Coastal
مكتبة الخوارزمي,Library,36.7475986,3.1897713,Boumerdès,Coastal
Regal,Restaurant,36.7472103,3.1882885,Boumerdès,Coastal
Hotel Restaurant Turquoise,Restaurant,36.7922379,3.3066169,Boumerdès,Coastal
Assil,Restaurant,36.7183576,3.1911358,Boumerdès,Coastal
Palm Restaurant,Restaurant,36.7159667,3.195862,Boumerdès,Coastal
La Gazelle d'Or,Restaurant,36.7165013,3.2001816,Boumerdès,Coastal
مطعم ظلال الشام سوري باب الزوار,Restaurant,36.7143345,3.1904022,Boumerdès,Coastal
Sidi Messaoud,Mountain,36.34056,2.89461,Boumerdès,Coastal
Restaurant Maharaja مطعم مهراجا,Restaurant,36.7550888,3.0245435,Boumerdès,Coastal
Vivarea Food,Restaurant,36.7119014,3.1970151,Boumerdès,Coastal
Hôtel Moulin,Hotel,36.765294,3.0557914,Boumerdès,Coastal
الحميز,Restaurant,36.7318201,3.2337883,Boumerdès,Coastal
Resto,Restaurant,36.7161544,3.1079476,Boumerdès,Coastal
Resto,Restaurant,36.7721122,3.0551522,Boumerdès,Coastal
Bibliotheque,Library,36.6482854,3.084202,Boumerdès,Coastal
Monument de Fadhma N'Soumeur,Tourist Attraction,36.5126927,4.3616257,Boumerdès,Coastal
Musée des Martyrs d'Iferhounnene,Museum,36.5378639,4.3652555,Boumerdès,Coastal
Hotel Ikhlidjen,Hotel,36.7358684,3.2817231,Boumerdès,Coastal
Resto,Restaurant,36.5469944,4.3340071,Boumerdès,Coastal
Takhelwit n Fadma n Soumer,Museum,36.5123189,4.3632084,Boumerdès,Coastal
Les 4 frères,Restaurant,36.7619054,2.9272595,Boumerdès,Coastal
El basatine البساتين,Tourist Attraction,36.6382133,2.7728083,Boumerdès,Coastal
Resto,Restaurant,36.6391773,2.7673324,Boumerdès,Coastal
Resto,Restaurant,36.6375083,2.7673203,Boumerdès,Coastal
Resto,Restaurant,36.6374394,2.7673471,Boumerdès,Coastal
El Kods,Restaurant,36.6385963,2.7548308,Boumerdès,Coastal
Resto,Restaurant,36.6377096,2.7709287,Boumerdès,Coastal
Audiothèque,Library,36.7665589,3.0542862,Boumerdès,Coastal
Médiathèque de la mosquée,Library,36.766535,3.0543549,Boumerdès,Coastal
Brahim,Restaurant,36.7189453,3.2107011,Boumerdès,Coastal
Les Jardins de Dellys,Restaurant,36.742149,3.0660119,Boumerdès,Coastal
Resto,Restaurant,36.7073422,3.3942373,Boumerdès,Coastal
Restaurent Tala Waldoun,Restaurant,36.9177247,3.9119005,Boumerdès,Coastal
Crêperie la vague d'or,Restaurant,36.7115389,3.213964,Boumerdès,Coastal
Casablanca Dar El Beida كازابلانكا الدار البيضاء,Hotel,36.7118616,3.2140396,Boumerdès,Coastal
restaurant de l'arête,Restaurant,36.7693988,3.0098799,Boumerdès,Coastal
Koudiat Sidi Abdelkader,Mountain,36.403026,2.8373621,Boumerdès,Coastal
Resto,Restaurant,36.1520559,3.7070736,Boumerdès,Coastal
rachid,Restaurant,36.7523148,2.8887134,Boumerdès,Coastal
restaurant مطعم,Restaurant,36.6372741,2.7697847,Boumerdès,Coastal
Hani hotel,Hotel,36.730365,3.1781126,Boumerdès,Coastal
Resto,Restaurant,36.7259319,3.223118,Boumerdès,Coastal
RUSGUNIA PARK,Park,36.812474,3.2453346,Boumerdès,Coastal
khaima chaye,Restaurant,36.7662619,3.4712878,Boumerdès,Coastal
Burger et cafée,Restaurant,36.7656973,3.4746792,Boumerdès,Coastal
Resto,Restaurant,36.1320796,3.6998803,Boumerdès,Coastal
Resto,Restaurant,36.7098821,3.3956986,Boumerdès,Coastal
